site,location,region,species,life_stage,temporal_group,season,year,N,num_infected,num_infected_discrete,mean_natural_with_zeros,var_natural_with_zeros,mean_natural_without_zeros,var_natural_without_zeros,mean_log10_without_zeros,var_log10_without_zeros,mean_discrete_ceiling_with_zeros,var_discrete_ceiling_with_zeros,mean_discrete_floor_with_zeros,var_discrete_floor_with_zeros,nbd_k,nbd_mu,nbd_aic,pois_lam,pois_aic,gamma_aic,gamma_shape,gamma_rate,lnorm_aic,lnorm_meanlog,lnorm_sdlog,weibull_aic,weibull_shape,weibull_scale,exp_aic,exp_rate,norm_gof_pvalue_sw,norm_gof_statistic_sw,norm_gof_pvalue_ks,norm_gof_statistic_ks,norm_gof_pvalue_kslc,norm_gof_statistic_kslc,norm_gof_pvalue_ad,norm_gof_statistic_ad,poulin_D,poulin_D_log,cv_log,log_cv,cv,dataset
70505,usa,california,ramu,larva,13,summer,13,22,21,21,1671577.196,4942858235272,1751176.11009524,5043639844444.84,5.78409779898713,0.67727688568722,1671577.72727273,4942858666407.73,1671576.77272727,4942858507209.9,0.381234404341154,1671854.96649322,658.969127721856,1671577.72727273,51545300.7624194,644.920390126357,0.638417642081088,3.64565070526441e-07,648.788860008702,13.3183773683674,1.84928635926603,644.949567350579,0.703597630233548,1410874.49119882,647.783523689281,5.71044793402084e-07,0.0397295886734959,0.9028364127042,0,1,0.217,0.153264849956042,0.0561945566227098,0.703905195490748,0.606754645625594,0.0750954950640853,0.142281193507603,0.108042209617548,1.28245522000723,sierra_nevada
70550,usa,california,ramu,larva,13,summer,13,19,19,19,1577836.27157895,3896094849322.22,1577836.27157895,3896094849322.22,5.67295554951585,0.641294464432082,1577836.78947368,3896094793599.51,1577835.78947368,3896094793599.51,0.522224629366799,1577264.02897606,577.241293525515,1577836.78947368,43808455.9890799,578.218901201144,0.674489892053516,4.27477745443481e-07,576.518145126854,13.062462881533,1.79474968737307,576.917048051538,0.638108691453128,1157128.418956,582.319470687193,6.33779320460985e-07,0.097083936429687,0.91639653383635,2.22044604925031e-16,1,0.149,0.171367175488756,0.0661157737734797,0.673251079681204,0.620440036218158,0.0767677246158425,0.141162507726724,0.0972528250781567,1.25098708198017,sierra_nevada
72093,usa,california,ramu,larva,13,summer,13,10,10,10,302358.4312,116155448765.107,302358.4312,116155448765.107,5.20862861466138,0.297590904480272,302358.8,116155424326.844,302357.8,116155424326.844,0.930344921969604,302451.310433259,276.352358668373,302358.8,3021967.53183227,276.376640273708,0.874504543405245,2.8922776849136e-06,275.751671079779,11.9933106030615,1.19164465707843,276.299586743689,0.933015623153029,294408.895259367,274.387369017513,3.30733294266411e-06,0.812383524122977,0.962357411299977,0,1,0.7046,0.155904162199504,0.865377428670941,0.189741650956785,0.542159787472796,0.0566933027821564,0.104733697048758,0.0519977102022059,1.12719151309414,sierra_nevada
10100,usa,california,ramu,subadult,13,summer,13,11,11,11,40607031.8705455,5282609800363280,40607031.8705455,5282609800363280,7.1094300910955,0.422185131204664,40607032.4545455,5282609793330940,40607031.4545455,5282609793330940,0.545434874211847,40652685.8442381,407.942971850584,40607032.4545455,892148958.225426,409.452101314832,0.343357584530341,8.45561885992947e-09,403.173015014081,16.3700677474398,1.42649683726702,406.510580075911,0.653855737944179,28876209.5969393,409.427939783847,2.46262766308058e-08,0.185169007710093,0.900061102714484,0,1,0.0252,0.275790171186943,0.0961985656307783,0.587100709073946,0.70506117748603,0.0465125246834222,0.0913937882173011,0.25282302002943,1.78987631032048,sierra_nevada
10101,usa,california,ramu,subadult,13,summer,13,16,15,15,17753601.824,711961312272172,18937175.2789333,738801186750650,5.94445106964199,3.14445039447012,17753602.1875,711961321181572,17753601.4375,711961311714595,0.177069137849144,17750603.3216759,501.559702675483,17753602.1875,542862668.092822,504.332275954504,0.520075070808228,2.74631809204821e-08,498.366955644162,13.6876044189902,3.94463161329487,496.416896694033,0.330264530566173,6161759.76430677,534.699124822995,5.28061859950386e-08,0.0364925792553786,0.872314426476941,0,0.999999999988423,0.0254,0.231089393414758,0.0299410258429646,0.795741074067754,0.676453414767464,0.160119519046018,0.298305058062382,0.156948593251509,1.43531952680389,sierra_nevada
10197,usa,california,ramu,subadult,13,summer,13,14,2,2,286.364,669035.055170462,2004.548,1809091.115552,3.24663609075071,0.100363732271632,286.428571428571,669251.802197802,286.285714285714,668723.142857143,,,,,,,,,,,,,,,,,,,,,,,,,0.237229540025981,0.0344992612982803,0.0975786464397625,-0.173286239722839,0.670986465800547,sierra_nevada
10263,usa,california,ramu,subadult,13,summer,13,18,18,18,25831257.6577778,832915555690547,25831257.6577778,832915555690547,7.03807174971281,0.531154682201374,25831257.8333333,832915547369187,25831257.5555556,832915560721377,0.701115987068491,25868821.3717473,652.692425628746,25831257.8333333,503470839.459774,653.164046341418,0.848230165868618,3.28373545379126e-08,656.096795231938,16.2057590943112,1.63085144941222,652.901778298063,0.806707650840618,24292160.4971099,652.415450733061,3.87127879427466e-08,0.2256441328748,0.933719658074397,2.22044604925031e-16,1,0.6278,0.12499194305016,0.353659263731563,0.385831400376453,0.558864000969177,0.0550899584635075,0.103551600831825,0.0481549351896563,1.11726176145363,sierra_nevada
21109,usa,california,ramu,subadult,13,summer,13,14,1,1,64.1422857142857,57599.2594331429,897.992,,2.95327246765691,,64.1428571428572,57600.2857142857,64.0714285714286,57472.0714285714,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada
22008,usa,california,ramu,subadult,13,summer,13,26,26,26,7438637.44461538,79623567436322.3,7438637.44461538,79623567436322.3,6.5227074615511,0.395890461236414,7438637.73076923,79623565178064.5,7438636.88461538,79623568986835.3,0.745816181190992,7439179.78823135,877.103589693382,7438637.73076923,226831126.389078,877.121106204344,0.722734009120523,9.71594615951727e-08,877.03531792302,15.0190889669286,1.42064817559889,876.779978656336,0.816208971212496,6686707.75375353,876.754309045378,1.34433222138534e-07,0.59169536522453,0.968770440465328,5.55111512312578e-16,1,0.6998,0.101674038403783,0.63414535698965,0.274351993520494,0.582531584209298,0.0538316814856389,0.0964627453140406,0.0790274239246323,1.19957504902797,sierra_nevada
40801,usa,california,ramu,subadult,13,summer,13,12,12,12,3563647.1,8036676121089.99,3563647.1,8036676121089.99,6.39247938384827,0.209750418296923,3563647.58333333,8036675451863.36,3563646.83333333,8036676709711.06,1.50882656685433,3563745.31446199,388.980214162932,3563647.58333333,23338187.2236918,389.115939923228,1.72385794533936,4.83734190554211e-07,391.546589363016,14.7192277365208,1.00965459485103,388.821646341231,1.31026628640111,3858113.73378212,388.071081073109,2.80611399484534e-07,0.119273388829236,0.890407299183204,3.33066907387547e-16,1,0.0492,0.243577109393862,0.11126957357587,0.568069426272233,0.396029424618267,0.0355026108306197,0.0716443722494282,-0.0993564570000225,0.795506152757561,sierra_nevada
50709,usa,california,ramu,subadult,13,summer,13,12,12,12,2703730.34066667,26821016723629.7,2703730.34066667,26821016723629.7,5.92302116328541,0.491830016039207,2703730.75,26821016141812.4,2703729.75,26821016141812.4,0.536142581601581,2702740.88751072,379.393683265816,2703730.74999814,64860946.9397329,381.99649638908,0.297330919000118,1.09970626333543e-07,375.829947208138,13.6382602360692,1.54606918128586,378.027392614541,0.654495909441779,1989309.04068004,381.443431642093,3.69859369833985e-07,0.762152708460978,0.958495332400315,3.33066907387547e-16,1,0.7752,0.136942607593577,0.710453723433795,0.241431726579707,0.702372520802573,0.0636580674792059,0.118403415552286,0.282274243849401,1.91546510156526,sierra_nevada
50897,usa,california,ramu,subadult,13,summer,13,14,1,1,75.8222857142857,80486.2661531429,1061.512,,3.02592490806803,,75.8571428571429,80560.2857142857,75.7857142857143,80408.6428571429,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada
70449,usa,california,ramu,subadult,13,summer,13,16,16,16,2351503.786,15403515746133.3,2351503.786,15403515746133.3,5.69187935652981,1.19489539449655,2351504.3125,15403515845318.6,2351503.3125,15403515845318.6,0.417584147146208,2351239.71754319,493.41934681404,2351504.3125,65101085.4499802,493.508427437816,0.38291310610422,1.62837546077513e-07,497.304563140251,13.1060365574661,2.43706027462532,493.748331848275,0.551962099210465,1472062.18820712,503.458098892867,4.25259787355494e-07,0.0388993414001743,0.880067789999242,0,1,0.0154,0.242774521513382,0.0275324670351865,0.813002171188586,0.670801763940898,0.099365746499314,0.192047764981002,0.222464246122581,1.66903039638237,sierra_nevada
70550,usa,california,ramu,subadult,13,summer,13,16,14,14,1033323.8865,12857210252233.4,1180941.58457143,14647504883669.4,4.40864534385492,1.40821915641943,1033324.375,12857210611739.2,1033323.5,12857210336186.1,0.131210302157435,1032336.26036834,376.934144518944,1033324.375,75310682.5159722,370.987959762114,0.102536352260604,8.68259307659281e-08,355.074107710998,10.1512810490579,2.63304614873663,360.456582708984,0.3293804549041,103679.612313165,421.49103367565,8.46781934910783e-07,0.0989450477089517,0.896078286652661,0,0.999999999217346,0.0026,0.284147436140787,0.044451123504912,0.726633488785414,0.900862902423299,0.135947311375747,0.269172049190483,0.510653410027549,3.24080880432465,sierra_nevada
admin_pond,usa,pennsylvania,rana_catesbeiana,subadult,13,spring,13,22,22,22,229289.673246904,185310934567.044,229289.673246904,185310934567.044,4.68204400063714,0.768907928349304,229290.318181818,185310882980.799,229289.318181818,185310882980.799,0.418211161028782,229401.137753741,574.595088742472,229290.318181818,10665498.989366,576.372306893886,0.29721541523635,1.29624422690987e-06,570.681441409153,10.7808047206093,1.97265512515248,572.540550387397,0.553105159615604,137716.750518028,589.080623000928,4.36129541221501e-06,0.830805687730437,0.975381776388978,3.33066907387547e-16,0.999999999999847,0.7962,0.101726678932346,0.888930451030767,0.189399042505556,0.736445693929671,0.105139879253239,0.187284432237958,0.273566027750097,1.87743983232887,serdp
10100,usa,california,ramu,adult,14,summer,14,22,21,21,275392.869818182,1275013473956.87,288506.816,1334791511653.7,3.90566085398095,1.08339286505596,275393.409090909,1275013193339.87,275392.545454546,1275013621429.4,0.177920033763106,275545.045686439,503.132888189868,275393.409090909,30822225.2330278,514.851648191333,0.0654768862847367,2.26950916420417e-07,476.993129824448,8.99311646066692,2.33891276820704,485.664342683623,0.360211759735849,27742.7699243453,572.043907592647,3.46612261666636e-06,0.093242412643483,0.921560826453248,0,0.999999996350562,0.1016,0.172974403234877,0.150948668307062,0.534656088090795,0.925438886852941,0.139740143509294,0.26650076296148,0.602550640230303,4.00452159707443,sierra_nevada
10101,usa,california,ramu,adult,14,summer,14,28,27,27,86021.3328571429,65634383531.3209,89207.3081481482,67863639376.8524,3.86125946409019,0.89750724759319,86021.75,65634326754.5648,86020.8214285714,65634401518.5225,0.242428758239631,86000.3735150048,626.113765703506,86021.75,8948196.71340597,631.548812538511,0.121773878699996,1.36506617258043e-06,601.829261769335,8.89087848219625,2.14061942821361,610.184151258934,0.42709440271604,22595.8894756988,671.530785236696,1.12098439103137e-05,0.196691994056451,0.948462492325836,0,0.999999461019146,0.0498,0.165285927364939,0.0940262221630478,0.622841547217256,0.867931839358777,0.132210923796326,0.24535222250953,0.4654181384657,2.92023726360997,sierra_nevada
10102,usa,california,ramu,adult,14,summer,14,24,24,24,19219.3576666667,1241793075.67529,19219.3576666667,1241793075.67529,3.69207996685741,0.682516124078311,19219.8333333333,1241797986.92754,19218.875,1241797254.89674,0.470730554417381,19210.9883979962,512.825897141161,19219.8333333333,923487.856853487,515.572540376032,0.310392993756797,1.61500191182316e-05,510.017675271117,8.50132829382783,1.86221767231866,510.686749216296,0.597905350849524,12147.958698199,523.456316572029,5.20308751907127e-05,0.542395053274408,0.964813622785597,0,0.999999478980738,0.8644,0.0910630358289364,0.645474363743701,0.270206925592177,0.717550621662295,0.122798523614496,0.223761497093087,0.263285747982898,1.83352040692083,sierra_nevada
10490,usa,california,ramu,adult,14,summer,14,14,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
11858,usa,california,ramu,adult,14,summer,14,416,381,381,49851.1766730769,130087068048.755,54430.6810918635,141818850178.287,3.41120149234203,0.841562446142255,49851.6298076923,130087070195.294,49850.7211538462,130087061310.64,0.181678129773026,49968.7568610126,8185.28286147619,49851.6298076923,124969644.160652,9052.34997350694,0.0209457037398181,3.84814287083193e-07,7639.23321265913,7.8545817054658,2.10954198258094,7777.1879816328,0.411712805278106,7864.34954048168,9073.36864756449,1.83719913096859e-05,7.76123266266398e-07,0.971293347109779,0,0.997352977423627,0.0082,0.056241365609872,7.48776108978235e-06,2.30673982092009,0.934646914766366,0.149319950351021,0.268927862895335,0.840023211282354,6.91867947472425,sierra_nevada
12590,usa,california,ramu,adult,14,summer,14,17,16,16,37164.9011764706,11887136276.1527,39487.7075,12581774911.4347,3.315292624818,1.26347467281398,37165.4705882353,11887145523.6397,37164.5882352941,11887149300.3824,0.201497501725771,37157.5499349489,337.541197388686,37165.4705882353,2356418.89919159,336.291389706016,0.132193668345977,3.34771696599446e-06,323.084092668655,7.63374337681904,2.50602037235393,327.147793751336,0.380892779342181,7677.09049106681,372.679830397568,2.53243366938939e-05,0.407679765198519,0.944489331486008,0,0.999978387871904,0.2854,0.164707156705576,0.448995558808884,0.340865629032908,0.867375575835847,0.183437292460831,0.339048168577643,0.453409034634751,2.8405931448278,sierra_nevada
20135,usa,california,ramu,adult,14,summer,14,26,12,12,39266.2430769231,9930518142.14175,85076.86,18317624749.4368,4.34748179038623,0.789013999654803,39266.4230769231,9930512809.13385,39266.0384615385,9930521576.35846,0.0532524447179844,39287.2757333723,341.345313525219,39266.4230769231,3369072.19581951,294.465214929735,0.431064549617765,5.06676609383286e-06,294.434234684523,10.0104467626064,1.95823028465795,293.867593216137,0.60337436189779,56505.4809156062,298.431448692611,1.17540774306903e-05,0.569177712074391,0.94526967454734,3.33066907387547e-16,0.999999999593577,0.4442,0.169533635274736,0.506168176032815,0.311558157794732,0.674128074047135,0.108243766611796,0.204317037506102,0.201623126288043,1.59082763345778,sierra_nevada
20170,usa,california,ramu,adult,14,summer,14,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
21520,usa,california,ramu,adult,14,summer,14,22,13,13,81914.852,57031334771.853,138625.134153846,91288242839.9734,3.96817462183313,1.32951691400617,81915.1818181818,57031376772.2511,81914.5909090909,57031306559.4913,0.0713557042245677,81918.6969445309,339.257130784192,81915.1818181818,7217635.14217196,308.296479968703,0.228050599103585,1.64508839248801e-06,302.802846734507,9.13705973063025,2.55083031083276,305.339052423988,0.393088515261914,36242.4706115131,335.827746002364,7.21369906044744e-06,0.636732058466114,0.952508036722508,2.22044604925031e-16,0.999998957835216,0.4914,0.158278029674365,0.535142859325529,0.297728407493246,0.81343498804518,0.156230433685322,0.290573602724052,0.338365444380616,2.17954301398768,sierra_nevada
22008,usa,california,ramu,adult,14,summer,14,43,36,36,58127.1847441861,15537715325.8168,69429.6928888889,17838107873.9233,4.0027807051643,0.962820824457923,58127.5813953489,15537732100.773,58126.7441860465,15537712725.0521,0.177548286267831,58112.3815488124,877.784946784228,58127.5813953489,6919216.47798398,836.572936006324,0.27795606765626,4.00341778986526e-06,827.44130200581,9.21674318223552,2.22777434304644,830.596994072082,0.482194073703264,30487.6116013388,876.661033262059,1.44030595324732e-05,0.472020785840905,0.971640114092599,0,0.999998151380785,0.7676,0.082660532147645,0.611135721064867,0.284017164534973,0.774021516041422,0.136748281193049,0.245138170050742,0.284129148742624,1.92366369521787,sierra_nevada
50307,usa,california,ramu,adult,14,summer,14,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
50731,usa,california,ramu,adult,14,summer,14,15,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
50837,usa,california,ramu,adult,14,summer,14,11,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
50897,usa,california,ramu,adult,14,summer,14,24,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
51357,usa,california,ramu,adult,14,summer,14,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
52127,usa,california,ramu,adult,14,summer,14,17,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada
54200,usa,california,ramu,adult,14,summer,14,31,2,2,3.84696774193548,250.284683698925,59.628,856.317728,1.7475875165182,0.0494464346666512,3.87096774193548,253.916129032258,3.80645161290323,246.494623655914,,,,,,,,,,,,,,,,,,,,,,,,,0.173509089689408,0.0449866406679353,0.127241434716398,-0.309132775224122,0.49075781566754,sierra_nevada
70413,usa,california,ramu,adult,14,summer,14,12,11,11,6781.20866666667,69093760.5977304,7397.68218181818,70986614.0050444,3.44693401992991,0.573230797439921,6781.83333333333,69094403.0606061,6780.91666666667,69093170.0833333,0.374573056640605,6784.5914725602,229.358216464704,6781.83333333697,110646.448321445,220.860562895318,0.848022865624095,0.000114633589924739,221.006709735627,7.93685889082465,1.6622031605987,220.206735726033,0.736445412917366,6191.19081247311,219.996284252028,0.00013517747524458,0.458062551558005,0.93449241598997,0,0.999998489476338,0.6384,0.156176969945378,0.568961006522946,0.280557276526631,0.569256362924414,0.117919632836373,0.219650293179293,0.0564925613325425,1.13891827412875,sierra_nevada
70449,usa,california,ramu,adult,14,summer,14,57,53,53,23248.540631579,2008443921.86752,25003.1474716981,2118225247.40247,3.72925497193338,0.704540986291399,23249,2008448472.32143,23248.0701754386,2008445151.10213,0.298020652608361,23238.4466706955,1176.56142436376,23249,3044039.34905628,1149.35707599199,0.300808255235216,1.20308155433515e-05,1133.45855656636,8.58692690634774,1.91439943411294,1139.23044989726,0.553307075056409,13991.8996219173,1181.43624144813,3.99949646792242e-05,0.379957130104568,0.976575656735426,0,0.999998186581433,0.2016,0.100355916210712,0.397992108133303,0.376939559733593,0.74469153352038,0.126971090347589,0.225076966931114,0.264991387658323,1.84073549812642,sierra_nevada
