site,location,region,species,life_stage,temporal_group,season,year,N,num_infected,num_infected_discrete,mean_natural_with_zeros,var_natural_with_zeros,mean_natural_without_zeros,var_natural_without_zeros,mean_log10_without_zeros,var_log10_without_zeros,mean_discrete_ceiling_with_zeros,var_discrete_ceiling_with_zeros,mean_discrete_floor_with_zeros,var_discrete_floor_with_zeros,nbd_k,nbd_mu,nbd_aic,pois_lam,pois_aic,gamma_aic,gamma_shape,gamma_rate,lnorm_aic,lnorm_meanlog,lnorm_sdlog,weibull_aic,weibull_shape,weibull_scale,exp_aic,exp_rate,norm_gof_pvalue_sw,norm_gof_statistic_sw,norm_gof_pvalue_ks,norm_gof_statistic_ks,norm_gof_pvalue_kslc,norm_gof_statistic_kslc,norm_gof_pvalue_ad,norm_gof_statistic_ad,poulin_D,poulin_D_log,cv_log,log_cv,cv,dataset,prev,phase,site_id
10476,Southern Sierra,california,ramu,subadult,10,summer,10,10,1,1,4.8,230.4,48,,1.68124123737559,,4.8,230.4,4.8,230.4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.1,"invasion
(Southern Sierra)",10476
10477,Southern Sierra,california,ramu,subadult,10,summer,10,11,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10477
10090,Southern Sierra,california,ramu,adult,11,summer,11,19,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10090
10091,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10091
10095,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10095
10100,Southern Sierra,california,ramu,adult,11,summer,11,16,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10100
10101,Southern Sierra,california,ramu,adult,11,summer,11,18,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10101
10102,Southern Sierra,california,ramu,adult,11,summer,11,20,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10102
10103,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10103
10196,Southern Sierra,california,ramu,adult,11,summer,11,13,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10196
10220,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10220
10285,Southern Sierra,california,ramu,adult,11,summer,11,28,21,21,1171117.71428571,5509974054204.95,1561490.28571429,6798423846176.91,4.26485262780283,4.10889537767327,1171117.71428571,5509974054204.95,1171117.71428571,5509974054204.95,0.0859212403463388,1170875.60614228,566.114362541239,1171117.71428571,91844972.5133943,554.017739169702,0.376582067538903,2.4116837036014e-07,539.724241984844,9.82018608459529,4.55494965097251,540.713442701638,0.249743676583481,187236.751831174,642.968351851585,6.40413846406071e-07,0.00237252098855658,0.835045161099151,0,0.999945849781315,0.0042,0.236290233425822,0.000666619461091898,1.45568127446565,0.746122734172246,0.25689821041687,0.475289820507141,0.222664831782705,1.66980144207183,sierra_nevada,0.75,"post-invasion
(Southern Sierra)",10285
10315,Southern Sierra,california,ramu,adult,11,summer,11,40,15,15,132,72635.0769230769,352,119369.142857143,2.38666699800399,0.148619662075283,132,72635.0769230769,132,72635.0769230769,0.0708111786937245,132.073471921038,283.848302910761,132.000000000455,14236.1775712389,208.561407989471,1.50327309980353,0.00427040443162346,206.82387922754,5.49550385154484,0.857575196995043,209.17276416898,1.18491539403652,375.733399220179,207.908935267943,0.00284090909090912,0.490688161463331,0.947812936279838,1.87738713464114e-13,0.999945849781315,0.3666,0.159986323681732,0.290816786202683,0.415580934451606,0.444848484848485,0.0859250233274373,0.161527438787844,-0.00809662578842294,0.981529539100841,sierra_nevada,0.375,"invasion
(Southern Sierra)",10315
10475,Southern Sierra,california,ramu,adult,11,summer,11,20,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10475
10476,Southern Sierra,california,ramu,adult,11,summer,11,19,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10476
10477,Southern Sierra,california,ramu,adult,11,summer,11,20,1,1,16.8,5644.8,336,,2.52633927738984,,16.8,5644.8,16.8,5644.8,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.05,"invasion
(Southern Sierra)",10477
10487,Southern Sierra,california,ramu,adult,11,summer,11,18,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10487
10490,Southern Sierra,california,ramu,adult,11,summer,11,20,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10490
11008,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11008
11009,Southern Sierra,california,ramu,adult,11,summer,11,12,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11009
11029,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11029
11030,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11030
11506,Southern Sierra,california,ramu,adult,11,summer,11,12,2,2,36,9687.27272727273,216,28800,2.25430525521471,0.148005018441567,36,9687.27272727273,36,9687.27272727273,,,,,,,,,,,,,,,,,,,,,,,,,0.277777777777778,0.0603365541436465,0.170657546353607,-0.104757507271315,0.785674201318386,sierra_nevada,0.166666666666667,"invasion
(Southern Sierra)",11506
11858,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11858
12618,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",12618
12621,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",12621
13025,Southern Sierra,california,ramu,adult,11,summer,11,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",13025
20169,Southern Sierra,california,ramu,adult,11,summer,11,15,1,1,169.6,431462.4,2544,,3.40551710697638,,169.6,431462.4,169.6,431462.4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.0666666666666667,"invasion
(Southern Sierra)",20169
20170,Southern Sierra,california,ramu,adult,11,summer,11,14,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",20170
52127,Southern Sierra,california,ramu,adult,11,summer,11,11,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",52127
70251,Northern Sierra,california,ramu,adult,11,summer,11,10,8,8,590.4,520217.6,738,544361.142857143,2.59484809973574,0.341929321908191,590.4,520217.6,590.4,520217.6,0.299294904476152,590.08420713515,139.97041224257,590.400000000227,7946.95884205645,,,,,,,,,,,,,,,,,,,,0.505081300813008,0.119635326687543,0.225349310093428,-0.000112803231351157,0.999740294690313,sierra_nevada,0.8,"enzootic
(Northern Sierra)",70251
70279,Northern Sierra,california,ramu,adult,11,summer,11,12,12,12,26224,880048546.909091,26224,880048546.909091,3.80188714040816,1.06897602543571,26224,880048546.909091,26224,880048546.909091,0.454149221770344,26214.1333807017,265.118569952846,26224.0000000146,403290.483503706,269.390272229872,0.852471371761151,3.25072975808859e-05,267.927629129338,8.75416865474959,2.27932047007157,265.884739206294,0.579632899304087,18219.4875685025,270.186327223607,3.81330079316657e-05,0.168671994451514,0.902068278402952,3.33066907387547e-16,0.999945849781315,0.261,0.189847595326627,0.198525271794023,0.471952109140377,0.57936750050844,0.143655685617146,0.27194730664913,0.0535543788675199,1.13123902513284,sierra_nevada,1,"enzootic
(Northern Sierra)",70279
70399,Northern Sierra,california,ramu,adult,11,summer,11,17,14,14,34842.3529411765,3547532990.11765,42308.5714285714,4026010562.10989,4.09318555949296,0.64467160257962,34842.3529411765,3547532990.11765,34842.3529411765,3547532990.11765,0.203074939367207,34833.2028181727,346.652479310304,34842.3529411765,1181142.20232221,324.861680215421,0.478813620770843,1.13171776924497e-05,323.7969019548,9.42490805214698,1.78152785493535,324.308865997173,0.632704360490413,29894.0540062146,328.276859405056,2.36358725013506e-05,0.580026617631213,0.951234168770342,0,0.999999999896535,0.2896,0.174594131862994,0.482033175392547,0.325172049826609,0.658404723315582,0.107802622745083,0.1961588184084,0.176009093561332,1.49971623728014,sierra_nevada,0.823529411764706,"enzootic
(Northern Sierra)",70399
70413,Northern Sierra,california,ramu,adult,11,summer,11,39,34,34,20848,1670963914.10526,23913.8823529412,1848601383.01604,3.82267374071443,0.591267029091929,20848,1670963914.10526,20848,1670963914.10526,0.252463657744487,20856.8056164402,780.951373886045,20848,1808761.80373767,746.933940032475,0.318729220242329,1.33282089264409e-05,736.858596315316,8.80203157074883,1.74431546461231,739.436121516472,0.61824137383125,15724.1001258978,755.590580619712,4.18167148788791e-05,0.752222975934021,0.979349918564397,0,0.999997494756954,0.379,0.107906286036701,0.625382470345196,0.279201779316068,0.70579032722954,0.11193744224749,0.201152112450161,0.254771548454536,1.79792490547494,sierra_nevada,0.871794871794872,"enzootic
(Northern Sierra)",70413
70449,Northern Sierra,california,ramu,adult,11,summer,11,64,39,39,39160.5,12790838507.4286,64263.3846153846,19550214977.2955,3.86799588584554,1.19689695066915,39160.5,12790838507.4286,39160.5,12790838507.4286,0.0826836568784817,39130.6134197694,981.286098490502,39160.5,9055282.74423252,890.282079904284,0.216798694882863,3.37359596262165e-06,880.426647332307,8.90638966651023,2.48658645580346,881.513520287046,0.450807251671964,24823.3564650437,943.518133550049,1.55609606618914e-05,0.419841360804904,0.97159701446509,0,0.999945849781315,0.5036,0.094321318104743,0.510092137179511,0.326195497133739,0.793219816278766,0.1589459623249,0.282841008296979,0.337612173483101,2.17576593783621,sierra_nevada,0.609375,"enzootic
(Northern Sierra)",70449
70505,Northern Sierra,california,ramu,adult,11,summer,11,45,31,31,118918.4,119688782619.927,172623.483870968,165963763873.858,4.06563405508289,1.79878188423251,118918.4,119688782619.927,118918.4,119688782619.927,0.0943828770065989,118734.567337217,800.851699748952,118918.400000931,19063542.3844702,745.734065104856,0.185535456884105,1.07479847309065e-06,741.27915587219,9.36146836880279,3.03797867963411,740.178124689183,0.388380375437701,50612.7105727087,811.64982268878,5.79295457127651e-06,0.147349628309691,0.949091946495865,0,0.999945849781315,0.471,0.107679317432731,0.234350241274717,0.467030319375454,0.812064352937704,0.183997198794642,0.329883783576303,0.372906760539654,2.35997151227632,sierra_nevada,0.688888888888889,"enzootic
(Northern Sierra)",70505
70550,Northern Sierra,california,ramu,adult,11,summer,11,216,196,196,51019.1111111111,43054551970.9271,56225.1428571429,47176192500.1846,3.89799572530678,0.852771389755912,51019.1111111111,43054551970.9271,51019.1111111111,43054551970.9271,0.23058869049125,51037.5192237774,4575.10538427148,51019.1111111111,39895264.2797977,4715.5218797293,0.067353428603663,1.19792365445464e-06,4373.32936903667,8.97546684964591,2.12090526121693,4391.28974244722,0.500725634803778,23859.7026720205,4681.35077251334,1.77856373356099e-05,0.401056558541888,0.992392186803134,0,0.999945849781315,0.6246,0.0400069682488082,0.387779679889144,0.385942578120648,0.822522465904467,0.133445331677831,0.236905395696959,0.586930875878749,3.86305486168106,sierra_nevada,0.907407407407407,"enzootic
(Northern Sierra)",70550
70627,Northern Sierra,california,ramu,adult,11,summer,11,17,10,10,1931.29411764706,11842136.4705882,3283.2,16120934.4,3.13663726654085,0.546896484614127,1931.29411764706,11842136.4705882,1931.29411764706,11842136.4705882,0.111597193735107,1929.22908458084,215.916283809661,1931.29411764706,72113.1565591785,184.931220068427,0.742954056062656,0.000226289612592183,186.418341288902,7.22237421206656,1.61543507903061,184.948291184994,0.789522815455335,2886.19175491138,183.931476710728,0.00030458089668616,0.581302438241893,0.94251320571634,0,0.999945849781315,0.2416,0.21171815746772,0.481222250032445,0.315850963344307,0.56374269005848,0.122989495521727,0.235769850369335,0.087397766270441,1.22291920770565,sierra_nevada,0.588235294117647,"enzootic
(Northern Sierra)",70627
70650,Northern Sierra,california,ramu,adult,11,summer,11,17,12,12,63275.2941176471,39913823672.4706,89640,55478290176,3.79513539848245,1.27636491844119,63275.2941176471,39913823672.4706,63275.2941176471,39913823672.4706,0.102804070322958,63250.5420387186,295.629503435574,63275.2941176471,4285738.37372352,277.174480506314,0.158004402826441,1.76265509623429e-06,269.682293188847,8.73862219443971,2.49062783656061,271.897441408507,0.401868029988289,22310.485569095,299.685366269957,1.11557340473003e-05,0.986787125303022,0.980845328941146,3.33066907387547e-16,0.999997494756954,0.8718,0.125869453850608,0.933501057472788,0.157586086098696,0.840755615052804,0.160793828862103,0.297687195532279,0.419559686028922,2.62760261876016,sierra_nevada,0.705882352941177,"enzootic
(Northern Sierra)",70650
71679,Northern Sierra,california,ramu,adult,11,summer,11,13,7,7,2880,21971712,5348.57142857143,28539538.2857143,3.36111124380018,0.579585180025831,2880,21971712,2880,21971712,0.0902487943468209,2878.77716834354,162.286211806365,2880,81500.5412469109,,,,,,,,,,,,,,,,,,,,0.508424908424908,0.115438618848019,0.226503933966031,-0.000514328654586851,0.998816415496362,sierra_nevada,0.538461538461538,"enzootic
(Northern Sierra)",71679
72021,Northern Sierra,california,ramu,adult,11,summer,11,26,18,18,11601.2307692308,1026009864.66462,16757.3333333333,1417353005.17647,3.13118178241158,1.08960624107424,11601.2307692308,1026009864.66462,11601.2307692308,1026009864.66462,0.110014663601624,11594.8570353986,384.403386036542,11601.2307692308,1103934.24918529,354.954437361152,0.209775793308319,1.25184472454837e-05,345.176048534639,7.20981249563543,2.33581631700532,349.849342781697,0.410462236669301,4674.46962816073,388.157285085941,5.96753660089115e-05,0.0655034878510517,0.903260013855063,4.44089209850063e-16,0.999945849781315,0.0068,0.248852009864298,0.033828448291048,0.783881089346764,0.821804936699908,0.177613285697932,0.333369995762054,0.351534105794456,2.24664320131116,sierra_nevada,0.692307692307692,"enzootic
(Northern Sierra)",72021
72996,Northern Sierra,california,ramu,adult,11,summer,11,39,37,37,230660.923076923,998908888901.441,243129.081081081,1051288250603.24,4.33481209134637,1.09239201610207,230660.923076923,998908888901.441,230660.923076923,998908888901.441,0.230904143460227,230731.031244643,940.418057326735,230660.923076923,39376325.5269694,978.13101178645,0.057789805117574,2.37691866643883e-07,911.59002701713,9.98127370246451,2.3738612745428,913.996186976145,0.453812767509906,74881.810631042,993.699735657217,4.11304149858778e-06,0.285114944265437,0.964781613716366,0,0.999945849781315,0.0194,0.157935083271253,0.103100728553214,0.612439078944163,0.857094443172176,0.132063545405954,0.241112087217045,0.62502399669305,4.21719804671284,sierra_nevada,0.948717948717949,"enzootic
(Northern Sierra)",72996
82645,Southern Sierra,california,ramu,adult,11,summer,11,10,7,7,4320,38395904,6171.42857142857,44263570.2857143,3.35079799099557,0.7757635365795,4320,38395904,4320,38395904,0.151887625031058,4324.2303901979,155.210367847336,4320,76886.205710698,,,,,,,,,,,,,,,,,,,,0.531111111111111,0.1290942660961,0.262855116401321,0.0326375137298174,1.07804654915264,sierra_nevada,0.7,"post-invasion
(Southern Sierra)",82645
82646,Southern Sierra,california,ramu,adult,11,summer,11,13,5,5,2344.61538461539,33483588.9230769,6096,71865216,3.43929161121419,0.386902171392097,2344.61538461539,33483588.9230769,2344.61538461539,33483588.9230769,0.0513444426187227,2342.49260751663,124.201264710143,2344.61538461539,97991.2621375732,,,,,,,,,,,,,,,,,,,,0.592125984251969,0.0887366812669276,0.180855442739636,0.143214409289859,1.39063901417792,sierra_nevada,0.384615384615385,"invasion
(Southern Sierra)",82646
82682,Southern Sierra,california,ramu,adult,11,summer,11,10,6,6,13478.4,419982745.6,22464,513745920,3.97908174112575,0.728454744797152,13478.4,419982745.6,13478.4,419982745.6,0.0988213366061582,13465.4568068426,155.606601527901,13478.4000000073,257392.258917095,,,,,,,,,,,,,,,,,,,,0.478395061728395,0.0979648019439845,0.214495619541143,0.00388710248770706,1.00899055870168,sierra_nevada,0.6,"post-invasion
(Southern Sierra)",82682
84218,Southern Sierra,california,ramu,adult,11,summer,11,15,11,11,11206.4,312515174.4,15281.4545454545,369021207.272727,3.67120242485394,0.734755496171554,11206.4,312515174.4,11206.4,312515174.4,0.154812450177956,11208.9260783355,257.27617936151,11206.4,327258.039104061,234.766009787351,0.696098579877627,4.55518535756585e-05,235.098188611214,8.45325597683226,1.88187497817169,234.32077803987,0.653360363738953,11656.2082071475,235.956695521017,6.54387968779745e-05,0.251180169175547,0.911081461160107,0,0.99999997881037,0.4182,0.179480943380073,0.259209989421967,0.42450813204948,0.607185504387104,0.125292139690998,0.233487207020094,0.0993609687039902,1.25707436098364,sierra_nevada,0.733333333333333,"post-invasion
(Southern Sierra)",84218
84221,Southern Sierra,california,ramu,adult,11,summer,11,415,230,230,6572.18313253012,3765349311.30938,11858.5043478261,6744263783.25544,3.08933217083739,0.67034130062275,6572.18313253012,3765349311.30938,6572.18313253012,3765349311.30938,0.0775015407865635,6568.73354631207,4974.98487458703,6572.18313253012,17212714.1612995,5117.86850233487,0.0209419751445889,1.76598789614037e-06,4219.55885638833,7.1134502038771,1.88112433078309,4288.05206206051,0.482751845412745,3317.01187401085,4777.16825559764,8.43276665141436e-05,0.00141242549827341,0.97847383459448,0,0.999945849781315,0.093,0.0551473826130442,0.0231026681841087,0.886232063598612,0.886266035965861,0.149147020606286,0.265022887765035,0.840437356936707,6.92528031308345,sierra_nevada,0.55421686746988,"post-invasion
(Southern Sierra)",84221
84235,Southern Sierra,california,ramu,adult,11,summer,11,24,16,16,5734,260106770.086957,8601,372527376,3.2218657493051,0.675699463352801,5734,260106770.086957,5734,260106770.086957,0.119784747694303,5733.42393457856,346.722879024001,5734,463597.560205924,316.643290778119,0.211820713009827,2.46274518090719e-05,306.186186321442,7.41862004597802,1.8326440192387,309.517559780182,0.537316432884592,4289.08698981079,323.908280145647,0.000116265550517382,0.795330274610269,0.967422701452644,2.53130849614536e-14,0.999997494756954,0.9532,0.0970584796519824,0.84651974894432,0.20440603305515,0.77766393442623,0.139815929007283,0.255134592760682,0.351030149008723,2.24403770094953,sierra_nevada,0.666666666666667,"post-invasion
(Southern Sierra)",84235
